# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2467,0.992565,0.644223,3,7,0,31.4118,-0.0893563
-29.2256,0.997941,0.864833,1,3,0,29.2718,-0.0376528
-29.3824,0.93725,1.35491,2,3,0,29.5297,-0.168381
-29.8183,0.852018,1.9127,1,3,0,29.8254,0.200414
-29.283,1,2.15924,1,1,0,29.5419,0.0329436
-29.283,0.983655,3.95822,1,1,0,29.451,0.0329436
-29.2403,0.333333,7.01055,1,3,1,29.3345,-0.081829
-29.24,1,1.60013,2,3,0,29.2402,-0.0047039
-29.24,0.421384,3.01865,1,1,0,29.3943,-0.0047039
-29.2259,0.998418,0.921717,1,3,0,29.2567,-0.0508343
-29.2259,0.0276146,1.74132,1,1,0,32.1626,-0.0508343
-29.2844,0.999588,0.158863,3,15,0,29.41,-0.119952
-29.2282,0.997483,0.304173,2,7,0,29.5631,-0.0257886
-29.3088,0.995641,0.575339,3,7,0,29.3849,-0.134418
-32.2127,0.692988,1.0744,2,3,0,32.8679,-0.589479
-32.2127,0.918838,0.7953,1,1,0,32.9912,-0.589479
-29.7823,0.999678,1.16757,1,3,0,31.623,-0.279001
-29.2688,1,2.16944,1,1,0,29.3724,0.0228997
-29.2688,0.000133673,3.99569,1,1,0,29.3177,0.0228997
-29.2607,0.999489,0.388641,3,7,0,29.3112,0.0164626
-29.2554,0.996944,0.718317,2,3,0,29.3124,0.0118283
-29.2638,0.894346,1.30473,2,3,0,29.8178,0.0190112
-29.2691,0.999011,1.75025,2,3,0,29.2695,-0.109232
-29.2691,0.0145548,3.14299,1,1,0,29.8757,-0.109232
-29.2262,0.998931,0.35193,4,15,0,29.4145,-0.033185
-29.6535,0.985956,0.634271,3,7,0,29.6595,0.163845
-29.3254,0.978204,1.09211,2,3,0,29.8579,0.056978
-29.9913,0.450366,1.82439,2,3,0,30.5007,-0.319748
-29.9913,0.993227,0.720578,1,1,0,30.1032,-0.319748
-31.9815,0.568391,1.24717,1,1,0,32.0034,-0.567906
-29.6771,0.998278,0.687566,2,5,0,31.8767,0.169482
-29.4055,1,1.19582,1,1,0,29.6164,0.0911737
-29.838,0.712865,2.07078,1,1,0,30.0781,0.204429
-29.7659,0.993266,1.68081,2,3,0,30.0645,-0.275493
-29.251,1,2.82808,1,1,0,29.4375,-0.0937973
-29.6929,0.0518905,4.80256,1,3,1,31.1263,0.17316
-29.7345,0.949667,0.721716,2,3,0,30.545,0.18256
-29.8472,0.976227,1.0814,1,1,0,29.9274,0.206285
-29.7824,1,1.72155,2,3,0,29.8295,-0.279013
-29.7824,0.000550619,2.88787,1,1,0,29.892,-0.279013
-29.8209,0.998845,0.405385,1,1,0,29.8246,-0.287039
-29.2757,1,0.67998,2,7,0,29.78,0.0279566
-29.3732,0.977324,1.13529,1,1,0,29.3737,0.078561
-29.2261,1,1.78112,1,1,0,29.2885,-0.0523102
-29.2265,0.936695,2.93236,1,3,0,29.2269,-0.031771
-29.2265,0.0300494,4.12156,1,1,0,29.3524,-0.031771
